10-29 08:59 INFO     Tests.py:20  : [CP1] Executing tests for checkpoint 1.
10-29 08:59 INFO     ParseUpdates.py:29  : Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     ParseUpdates.py:30  : Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:28  : [CP1] Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     Tests.py:30  : [CP1] Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380278 | 48 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380279 | 43 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380280 | 47 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380281 | 80 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380282 | 254 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380283 | 89 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380284 | 579 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380291 | 518 announcements | 73 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380292 | 216 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380293 | 67 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380294 | 91 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380295 | 14 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380296 | 187 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380297 | 121 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380298 | 69 announcements | 9 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380299 | 62 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380300 | 88 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380301 | 44 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380302 | 54 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380303 | 59 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380304 | 4 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380305 | 20 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380306 | 24 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380307 | 48 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380308 | 30 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380309 | 49 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380310 | 4 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380311 | 28 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380312 | 57 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380313 | 16 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380314 | 47 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380315 | 52 announcements | 20 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380316 | 14 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380317 | 37 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380318 | 38 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380319 | 18 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380320 | 34 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380321 | 54 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380322 | 8 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380323 | 43 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380324 | 50 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380325 | 3 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380326 | 88 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380327 | 30 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380328 | 111 announcements | 16 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380329 | 64 announcements | 15 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380330 | 37 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380331 | 26 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380332 | 46 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380333 | 59 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380334 | 42 announcements | 12 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380335 | 31 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380336 | 50 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380337 | 35 announcements | 15 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380338 | 13 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380339 | 14 announcements | 10 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380340 | 8 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380341 | 50 announcements | 0 withdrawals
